index,0,1
INFO_5100,3,4
INFO_7500,2,3
INFO_7510,1.6,2
INFO_7520,2.2,2
INFO_7525,1.6,1
INFO_7535,2.2,1
INFO_6105,3.8,3.5
CSYE_6225,3.4,3
INFO_6205,3.8,3
DAMG_7245,4.2,3
INFO_7250,3.8,2
INFO_7390,4.2,2
INFO_7280,4.8,3.7
INFO_7375,4.8,3.3
INFO_7610,4.8,2
CSYE_7280,2.8,3
INFO_6150,3.2,3
INFO_6350,3,2
INFO_6245,3,2
